restaurant_id,rating,relative_date,text_snippet,scraped_at,review_date
3258,5.0,a year ago,Tonkatsu stuffed cheese is always one of my favorite. And the plate is huge. One dish you’ll get full whole day. Also the price is very reasonable including green tea refill. Recommended this place,2026-02-11T23:53:20.516773,2025-02-11
3258,4.0,4 years ago,"Katsuya restaurant located on M floor of Gateway Ekamai shopping complex.  I ordered shrimp tempura curry rice, and it arrived cold, suggesting that it was not freshly made to order.  Reasonable price",2026-02-11T23:53:20.538164,2022-02-12
3258,4.0,Edited 3 years ago,"Food came quickly and was hot when served. The loin katsu curry was fairly tasty, if a bit fatty and the karage chicken was crispy. Free refills on soft drinks is nice and the cost is not overly expen",2026-02-11T23:53:20.558681,2023-02-12
3258,5.0,9 months ago,The food was really good and the service was pleasing so i think this deserves a 5 star rating,2026-02-11T23:53:20.576434,2025-05-17
3258,5.0,9 months ago,"Good quality and super delicious!!!
Recommend restaurant at Sukhumvit 👍🏻 …",2026-02-11T23:53:20.593733,2025-05-17
3258,4.0,3 years ago,"The katsu is nice. Curry has a note of spiciness, but it isn't very spicy. If you are hungry the large portion is surely the better choice.",2026-02-11T23:53:20.611818,2023-02-12
3258,4.0,3 years ago,"Tasty and inexpensive Japanese food. おいちい . My favorite dish is the extra Tonkutsu, which comes with rice on the side. The broth is yummy!",2026-02-11T23:53:20.627120,2023-02-12
3258,5.0,a year ago,"The food was really good. Worth the price :)
Recommend for a casual and quick dinner.",2026-02-11T23:53:20.647829,2025-02-11
3258,1.0,8 months ago,"Won’t let you cancel.

Coughing nonstop as they prepare food. …",2026-02-11T23:53:20.666279,2025-06-16
3258,5.0,11 months ago,"Food is delicious, service is commendable",2026-02-11T23:53:20.681956,2025-03-18
3258,5.0,8 years ago,my japanese friend said the taste is the same as Japan plus its affordable price. I love Katsuya!,2026-02-11T23:53:20.699950,2018-02-13
3258,4.0,10 months ago,"Katsuya is a great spot for tonkatsu lovers, offering crispy, tender pork cutlets served with a variety of delicious sides. The dish is perfectly cooked, with a satisfying crunch on the outside and ju",2026-02-11T23:53:20.715480,2025-04-17
3258,5.0,10 months ago,Nice and fast service. Good katsudon.,2026-02-11T23:53:20.731365,2025-04-17
3258,3.0,3 years ago,My husband had a rice bowl. It was not bad but also not great. It was served quickly though and the price is good.,2026-02-11T23:53:20.747309,2023-02-12
3258,4.0,a year ago,the food was really good and the service was nice too. but the dust at the restaurant really killed the vibe. we were sitting at the 2nd floor of the restaurant :(,2026-02-11T23:53:20.764003,2025-02-11
3258,5.0,11 months ago,The food looks really great and tastes really good,2026-02-11T23:53:20.783782,2025-03-18
3258,5.0,7 years ago,Love the taste of the tonkatsu and miso soup here so much that I have to come back here almost every week. Very worth the price. The service is also good too.,2026-02-11T23:53:20.803957,2019-02-13
3258,5.0,11 months ago,"Good food, good price",2026-02-11T23:53:20.824593,2025-03-18
3258,5.0,10 months ago,"Yummy food, polite staff, clean.",2026-02-11T23:53:20.843826,2025-04-17
3258,5.0,10 months ago,this shop is always the best and cheap price katsu in Thailand ever,2026-02-11T23:53:20.860181,2025-04-17
3258,5.0,6 years ago,Nice affordable katsu meal. Quick service. Delicious and value for price!,2026-02-11T23:53:20.900694,2020-02-13
3258,5.0,9 months ago,Good tonkatsu with budget price,2026-02-11T23:53:20.962969,2025-05-17
3258,4.0,Edited 9 years ago,"Good quality of everything deep fried. Generally good value, but rather expensive for some dishes.",2026-02-11T23:53:20.994093,2017-02-13
3258,5.0,10 months ago,Come really often!!! Love it most.,2026-02-11T23:53:21.022148,2025-04-17
3258,2.0,8 years ago,"Taste normal but staffs are not kind...maybe tired

Why do you put these on table like this????
I am alone. I don't have anyone together",2026-02-11T23:53:21.045566,2018-02-13
3259,5.0,9 months ago,"Chill atmosphere
Very delicious food the pork is tender and juicy, I tried serlion absolutely love it!",2026-02-11T23:53:33.150340,2025-05-17
3259,5.0,10 months ago,Good and worth foods! Nice service,2026-02-11T23:53:33.172449,2025-04-17
3259,4.0,2 years ago,"Set menu, variety of choices all family enjoy",2026-02-11T23:53:33.191255,2024-02-12
3259,5.0,9 months ago,Good food,2026-02-11T23:53:33.209631,2025-05-17
3259,1.0,a month ago,"There is a lot of people in the world, and the world is a lot of people.
What kind of things do you want to do? What kind of things do you want to do?
There is a lot of fun in the world. …",2026-02-11T23:53:33.229338,2026-01-12
3259,4.0,3 weeks ago,"The tonkatsu was delicious, but the mala hot pot might be more suitable for vegetarians; I wouldn't recommend it for meat lovers. The staff provided good service; they were happy to let us know if the",2026-02-11T23:53:33.250689,2026-01-21
3259,5.0,2 months ago,The food is delicious. You don't have to wait long for your food. It can get quite crowded on Saturdays and Sundays. The prices are typical for restaurants in shopping malls. The fried food is always ,2026-02-11T23:53:33.269281,2025-12-13
3259,5.0,9 months ago,"I usually like this restaurant. It's a restaurant that sells good fried pork at reasonable prices... Today I tried a new menu item at the Fashion Island branch: Black Truffle Katsu, a set of fried por",2026-02-11T23:53:33.291044,2025-05-17
3259,5.0,10 months ago,"I come here often at Katsuya at Fashion Island.
The taste is absolutely delicious. I haven't even tried every dish yet, so I have to try them all. I really love the service from the staff. They're all",2026-02-11T23:53:33.310256,2025-04-17
3259,5.0,10 months ago,"I stopped by Katsuya today and ordered the pork loin tonkatsu set with pork loin curry rice. It was delicious! The pork was crispy on the outside and tender on the inside, with a great flavor. The ser",2026-02-11T23:53:33.328572,2025-04-17
3259,5.0,9 months ago,"Affordable price but very delicious. Pork is not greasy, the flour is very crispy. Authentic Japanese rice. You can add salad sauce as you like. Delicious cheese menu.",2026-02-11T23:53:33.350068,2025-05-17
3259,5.0,10 months ago,"The food was delicious, the service was good, and the tonkatsu was hot and crispy. It was very delicious. People who like fried food will definitely like it. 👍🏻🩷🩷 …",2026-02-11T23:53:33.370027,2025-04-17
3259,5.0,10 months ago,"Tonkatsu lovers must try this dish. It's easily accessible, delicious, and reasonably priced. There are always promotions, and most importantly, the staff at this branch are friendly and provide excel",2026-02-11T23:53:33.391210,2025-04-17
3259,5.0,9 months ago,"Fast service, food comes quickly, crispy and delicious. I've liked it for many years and will continue to like it. Honest Katsuya.",2026-02-11T23:53:33.411482,2025-05-17
3259,5.0,10 months ago,"The truffle sauce was rich and fragrant, and the sea bass was okay, although the meat was a bit mushy.",2026-02-11T23:53:33.430475,2025-04-17
3259,5.0,11 months ago,"Katsuya is on the 3rd floor, opposite Pizza Company, near the movie theater. The weather is a bit hot. The food comes quickly, the service is good. Pork tenderloin, free refills of rice and soup, not ",2026-02-11T23:53:33.451515,2025-03-18
3259,5.0,9 months ago,"I decided to come here today.
I wanted to eat delicious, reasonably priced pork cutlet rice.
I always choose this restaurant.",2026-02-11T23:53:33.471644,2025-05-17
3259,5.0,9 months ago,"I ordered the new black truffle. It tasted good. The truffle sauce was well made, not too sweet, not too greasy. When it was served, it was lit on fire, which was quite luxurious. Another set was the ",2026-02-11T23:53:33.492608,2025-05-17
3259,5.0,9 months ago,This branch of Katsuya has good service and the food is served very quickly. Plus the taste is delicious ❤️,2026-02-11T23:53:33.513842,2025-05-17
3259,5.0,9 months ago,"Come try the new menu, truffle. Parking is easy and convenient at this branch.",2026-02-11T23:53:33.534691,2025-05-17
3261,4.0,4 months ago,"Good but steam rice not hot
All is ok
Let try",2026-02-11T23:53:48.196015,2025-10-14
3261,5.0,8 years ago,In the mood for chicken? Katsuya. In the mood for pork? Katsuya? Want salad? Katsuya. This restuarant's food is just pure delightful to eat. Especially tonkatsu. And the miso soup is perfectly blended,2026-02-11T23:53:48.217087,2018-02-13
3261,5.0,10 months ago,"This is the best one tonkatsu reasonable price,Must try!!",2026-02-11T23:53:48.236282,2025-04-17
3261,5.0,10 months ago,"Delicious food, good service, would come again.",2026-02-11T23:53:48.255078,2025-04-17
3261,5.0,9 months ago,The atmosphere is nice and the food is good.,2026-02-11T23:53:48.274364,2025-05-17
3261,5.0,3 months ago,One of the few restaurants where the service is always good and professional 👍 …,2026-02-11T23:53:48.294237,2025-11-13
3261,5.0,10 months ago,Good test,2026-02-11T23:53:48.314218,2025-04-17
3261,5.0,Edited a year ago,"Update 4 March 2024: When we were there, the manager/supervisor was giving interview to 2 applicants. The manager/supervisor's shirt looked dirty and crumpled & seemed to behave rudely to the applican",2026-02-11T23:53:48.331502,2025-02-11
3261,5.0,9 months ago,Good job well done medium rare,2026-02-11T23:53:48.349275,2025-05-17
3261,5.0,10 months ago,"Food is very delicious and very fast service everyone is nice here, all around good restaurant",2026-02-11T23:53:48.366842,2025-04-17
3261,5.0,10 months ago,So yummy,2026-02-11T23:53:48.386113,2025-04-17
3261,5.0,10 months ago,good food good choice.,2026-02-11T23:53:48.404802,2025-04-17
3261,5.0,9 months ago,Delicious👍🏼👍🏼nice staff💕 …,2026-02-11T23:53:48.423509,2025-05-17
3261,5.0,10 months ago,✌️✌️,2026-02-11T23:53:48.442255,2025-04-17
3261,5.0,11 months ago,"Delicious, Good Quality",2026-02-11T23:53:48.459579,2025-03-18
3261,5.0,10 months ago,Good food,2026-02-11T23:53:48.479197,2025-04-17
3261,5.0,9 months ago,Must try,2026-02-11T23:53:48.501167,2025-05-17
3261,5.0,9 months ago,Yummy!,2026-02-11T23:53:48.519970,2025-05-17
3261,3.0,a year ago,"Last order at 20:30. The schedule here is incorrect, it’s not 22:00",2026-02-11T23:53:48.540134,2025-02-11
3261,4.0,6 years ago,Good food. Reasonable prices. The place isn't packed at dinner time like other places nearby.,2026-02-11T23:53:48.563131,2020-02-13
3261,5.0,9 months ago,So yummyyyy😍 …,2026-02-11T23:53:48.582725,2025-05-17
3261,5.0,10 months ago,Good service,2026-02-11T23:53:48.603998,2025-04-17
3261,5.0,9 months ago,Original Tonkatsu from Japan!,2026-02-11T23:53:48.625626,2025-05-17
3261,5.0,10 months ago,Yummy,2026-02-11T23:53:48.644163,2025-04-17
3261,5.0,10 months ago,very delicious good price,2026-02-11T23:53:48.663516,2025-04-17
3261,5.0,4 years ago,My favorite dish is katsudon. Small restaurant for good service.,2026-02-11T23:53:48.683897,2022-02-12
3261,3.0,6 years ago,Services need to improve. Atmosphere not relax for sitting.,2026-02-11T23:53:48.702128,2020-02-13
3261,5.0,6 years ago,"Hot, quick, delicious. Love it! Also kinda cheap.",2026-02-11T23:53:48.724203,2020-02-13
3261,5.0,10 months ago,Delicious 😋 …,2026-02-11T23:53:48.760874,2025-04-17
3261,5.0,9 months ago,Good food.,2026-02-11T23:53:48.780121,2025-05-17
3262,5.0,a month ago,"Walk pass the restaurant many times, finally gave it a try. Ordered the 269 set + refill drink. It is really valued for money. In fact that it is too much food for one person. The pork cutlet is nice ",2026-02-11T23:54:01.123645,2026-01-12
3262,5.0,2 months ago,"Not bad. Really not bad at all. way better than I've had expected.

Hire thick and juicy. Non of that overused smelling oil. Sauces on table weren't watered down. Amazing good value set meals. Worthy ",2026-02-11T23:54:01.142215,2025-12-13
3262,5.0,10 months ago,"Katsuya Japanese Restaurant (Donkatsu) is located in Fortune Town, Level 1. Quite busy around 7 pm but serving fast. Happy with Loin and Minced Katsu set, comes with rice, miso and small sides. Katsu ",2026-02-11T23:54:01.195747,2025-04-17
3262,5.0,2 months ago,The Japanese style fried pork shop that I eat at most often. Delicious and worth it.,2026-02-11T23:54:01.215164,2025-12-13
3262,5.0,3 months ago,"Soo good, 3 pieces of cutlet and a water bottle around 270 THB",2026-02-11T23:54:01.238758,2025-11-13
3262,4.0,3 years ago,"Quick serving menu, suitable for lunchtime. Nice Katsu with good care from robot-like staff. Tonkotsu Sauce is a bit too sour. Recommend sasemi salad dressing instead. Nice to still have refill drinks",2026-02-11T23:54:01.258650,2023-02-12
3262,4.0,Edited 3 months ago,"it is chain restaurant you find almost in.many shopping mall, value for money, can eat all crispy and fried chicken, shrimp.pork etc but oyster missing, better order set meal with miso soup and tea dr",2026-02-11T23:54:01.277357,2025-11-13
3262,4.0,2 years ago,"Katsuya Japanese Restaurant (Donkatsu) is located on level 1 of Fortune Town.

Good Fried Pork Katsu with Egg. Good pricing and prompt service from the server as well.",2026-02-11T23:54:01.295116,2024-02-12
3262,5.0,9 months ago,I always get the Chicken Katsudon with egg or sometimes the Seabass Katsudon. My husband likes their Korean offerings.,2026-02-11T23:54:01.321323,2025-05-17
3262,5.0,7 years ago,Best Promotion for True Customer. I use 179 true point plus 19 baht and use discounr 15% for true black card.,2026-02-11T23:54:01.338739,2019-02-13
3262,4.0,2 years ago,Good taste feel like eating in Japan. Recommend for crispy food lover.,2026-02-11T23:54:01.357246,2024-02-12
3262,3.0,7 years ago,Good price for quick meal grab and go. Service need to get improve. Servers are confused with promotions that the restaurant offers.,2026-02-11T23:54:01.374684,2019-02-13
3262,5.0,10 months ago,The food was great fast service and value!,2026-02-11T23:54:01.417601,2025-04-17
3262,5.0,9 months ago,Nice portion of Chicken Katsu within 4 USD budget.,2026-02-11T23:54:01.450706,2025-05-17
3262,3.0,7 years ago,"Food was good, Value prices, but waitress was forgot my orders and we have to wait more than 45 min to get our orders",2026-02-11T23:54:01.511063,2019-02-13
3262,5.0,10 months ago,Very good food and price,2026-02-11T23:54:01.530139,2025-04-17
3262,2.0,a year ago,"This time I had katsudon.
The rice was so bad I could barely eat it.
It was so hard that the core was still there, and I'm not kidding, I really …",2026-02-11T23:54:01.546951,2025-02-11
3262,1.0,7 years ago,Walking on a food prep counter! She did remove her shoes and wear just socks. But no one sprayed or wiped down (sanitized) the counter after she jumped down and left to enter her inventory in the fron,2026-02-11T23:54:01.563510,2019-02-13
3262,4.0,5 months ago,The ceiling pours down like a waterfall the. Collapses. Amazing hahaha,2026-02-11T23:54:01.582841,2025-09-14
3262,2.0,a year ago,"I love the place, the food is usually great. But I don't recommend this particular one. They might make you wait for an hour even during slow hours.",2026-02-11T23:54:01.602276,2025-02-11
3262,5.0,10 months ago,Good Katsu and so crispy,2026-02-11T23:54:01.626543,2025-04-17
3262,5.0,9 months ago,So good,2026-02-11T23:54:01.643595,2025-05-17
3262,4.0,8 years ago,A Japanese restaurant. Anyone who loves katsudon will love this.,2026-02-11T23:54:01.659806,2018-02-13
3262,5.0,10 months ago,Good food,2026-02-11T23:54:01.676285,2025-04-17
3262,5.0,10 months ago,Good as usual!?!,2026-02-11T23:54:01.694905,2025-04-17
3262,2.0,8 years ago,"We eat Katsuya quite often, at quite a few different outlets, in general their katsu curry is perfect. The staff here were nice, but at this particular Katsuya the curry was inedible and the cutlet un",2026-02-11T23:54:01.713559,2018-02-13
3262,5.0,10 months ago,good,2026-02-11T23:54:01.732148,2025-04-17
3262,5.0,9 months ago,Good place with Japanese tonkatsu,2026-02-11T23:54:01.750924,2025-05-17
3262,5.0,9 months ago,Ok,2026-02-11T23:54:01.772010,2025-05-17
3262,5.0,9 months ago,Taste good!,2026-02-11T23:54:01.792144,2025-05-17
3263,5.0,6 months ago,"The chicken Katsu was nicely cooked and crispy at every bite. We ordered a set and it came with a big bowl of rice, hot miso soup, cold tofu and pickled vegetables. …",2026-02-11T23:54:14.024589,2025-08-15
3263,4.0,10 months ago,It was a quiet Wednesday afternoon where the sun wasn’t fear to shine down upon the great earth where sentient beings inhabit space and dominate life overall. There’s this small branch of KATSUYA and ,2026-02-11T23:54:14.045097,2025-04-17
3263,4.0,10 months ago,Delicious food. Yuzu salad dressing is always the best.,2026-02-11T23:54:14.063265,2025-04-17
3263,4.0,10 months ago,Can be daily eaten. Yummy😁 …,2026-02-11T23:54:14.082259,2025-04-17
3263,5.0,11 months ago,Good,2026-02-11T23:54:14.101376,2025-03-18
3263,5.0,10 months ago,😋😋 …,2026-02-11T23:54:14.121838,2025-04-17
3263,3.0,2 years ago,High price but small portion,2026-02-11T23:54:14.139803,2024-02-12
3263,5.0,3 months ago,"First of all, let me tell you that when I first go to this restaurant, I think the most important thing is plain water, Pepsi, ice, and Pepsi. The second thing I choose is the accessories of this rest",2026-02-11T23:54:14.156984,2025-11-13
3263,3.0,2 months ago,"The taste is different from the ones in Japan. The cutlet is thin and fried hard, making it hard to chew.",2026-02-11T23:54:14.174960,2025-12-13
3263,5.0,a year ago,"I order online from this branch for home delivery very often. It's delicious, up to standard, and always tastes as good as it looks. Today I had the chance to sit in the shop. The shop isn't big but i",2026-02-11T23:54:14.193458,2025-02-11
3263,5.0,9 months ago,"I was so full! I ordered a set with unlimited refills of miso soup and rice, but I only refilled the soup; I couldn't get any more rice. 😆😆 …",2026-02-11T23:54:14.216497,2025-05-17
3263,4.0,10 months ago,"The food was crispy and delicious, not too greasy. The udon was generous.

_________ …",2026-02-11T23:54:14.237058,2025-04-17
3263,5.0,10 months ago,"The food is delicious. If you order a set, you can refill the rice and soup twice. The pork is not tough.",2026-02-11T23:54:14.256045,2025-04-17
3263,5.0,2 years ago,"I often eat at this branch. The restaurant isn't very big, and it's usually not crowded. When I don't know what to eat, I come here. The food tastes like typical Katsuya, with most dishes under 200 ba",2026-02-11T23:54:14.272737,2024-02-12
3263,5.0,9 months ago,"Very delicious, no exaggeration. Lots of food, everything looks delicious.",2026-02-11T23:54:14.290101,2025-05-17
3263,5.0,Edited 2 years ago,I eat at Katsuya very often. It's delicious. The pork loin tonkatsu is the best. It's good. The atmosphere is good. The shop is open and comfortable. AIS can also give you a 10% discount.,2026-02-11T23:54:14.307374,2024-02-12
3263,5.0,10 months ago,"Delicious, clean, and to my liking. The curry here is the most flavorful I've ever had.",2026-02-11T23:54:14.325819,2025-04-17
3263,5.0,10 months ago,The food was delicious. We came to eat the promotional set. The staff provided good information and recommendations. Excellent!,2026-02-11T23:54:14.341986,2025-04-17
3263,5.0,10 months ago,"Delicious, worth it, always have interesting promotions, and good service from the staff.",2026-02-11T23:54:14.358374,2025-04-17
3263,5.0,10 months ago,The food is very delicious. There are many promotional sets. Every menu is delicious. The price is worth the food you get.,2026-02-11T23:54:14.375230,2025-04-17
3263,5.0,10 months ago,The sliced ​​pork on rice was very delicious. The service at the restaurant was good. The food came out quickly. I didn't have to wait long. The staff were very friendly.,2026-02-11T23:54:14.395207,2025-04-17
3263,5.0,10 months ago,"The staff provided excellent service, the restaurant was clean, and the food was delicious, as guaranteed by people who had been there more than three times.",2026-02-11T23:54:14.411928,2025-04-17
3263,5.0,11 months ago,"I never get hot rice for dinner, but it's okay, the mall air conditioning is hot instead. The food tastes delicious as always. I didn't have to wait long for the food.",2026-02-11T23:54:14.430937,2025-03-18
3263,5.0,10 months ago,The sirloin katsudon with egg is very delicious and crispy. 😍♥️ The price is cute. …,2026-02-11T23:54:14.450183,2025-04-17
3263,5.0,10 months ago,The food is delicious. The staff are friendly and lovely. I brought my girlfriend here for the first time. She said she wanted to eat there again. She was extremely impressed.,2026-02-11T23:54:14.467596,2025-04-17
3263,5.0,10 months ago,"Excellent service, food arrived quickly, and looked absolutely delicious.",2026-02-11T23:54:14.486621,2025-04-17
3263,5.0,10 months ago,I've eaten here many times. It's very delicious. The ingredients are good and the service is good.,2026-02-11T23:54:14.504188,2025-04-17
3263,5.0,10 months ago,The food is delicious and the staff is very helpful. I've eaten here many times and it's very worthwhile.,2026-02-11T23:54:14.552746,2025-04-17
3263,5.0,10 months ago,"The food was delicious, didn't have to wait long, and the staff provided excellent service. 😁 …",2026-02-11T23:54:14.570494,2025-04-17
3263,5.0,10 months ago,I really like Katsuya. The food is delicious and the staff provides good service.,2026-02-11T23:54:14.587830,2025-04-17
3265,5.0,3 years ago,"Our second time visit here.
Good food and nice service...
Price is reasonable..",2026-02-11T23:54:28.382394,2023-02-12
3265,4.0,2 years ago,Old-school Chinese restaurant with nostalgia atmosphere. The food taste quite good with reasonable price. Dim sum quality is good as well. The staffs are polite and helpful.,2026-02-11T23:54:28.401517,2024-02-12
3265,5.0,3 years ago,Food is above average and price is reasonable.,2026-02-11T23:54:28.420464,2023-02-12
3265,3.0,3 years ago,"Good fried rice, dim sum buffet was ok.",2026-02-11T23:54:28.437489,2023-02-12
3265,5.0,3 years ago,"499 baht per person, including Chinese tea. You can order one rice dish and one noodle dish (unlimited refills, but one dish is more than enough). …",2026-02-11T23:54:28.454352,2023-02-12
3265,5.0,4 years ago,"Everything was delicious. The ingredients were top-notch, but the prices were very reasonable compared to high-end Chinese restaurants. The Peking duck I ordered today was amazing – the meat was incre",2026-02-11T23:54:28.472622,2022-02-12
3265,5.0,3 years ago,"The restaurant is located on the ground floor of the hotel. It's an older establishment with parking available behind the hotel. The restaurant is spacious and clean. The dim sum is delicious, with pl",2026-02-11T23:54:28.491423,2023-02-12
3265,5.0,3 years ago,"The dim sum buffet is delicious—everything, really! The restaurant is located in the Jumbotel Hotel. It's not crowded, but the food is of very high quality. The staff are also very polite.",2026-02-11T23:54:28.510090,2023-02-12
3265,2.0,a year ago,"Ordered Hong Kong kale, out of stock, and spinach. The food was not ready. I asked what vegetables were available, and the staff said they didn't know, as they had just started work. The steamed food ",2026-02-11T23:54:28.527763,2025-02-11
3265,5.0,2 years ago,"This is a dim sum buffet that offers great value for money. I came here because someone recommended it. The restaurant's atmosphere may seem a little gloomy, but many dim sum dishes, such as fried shr",2026-02-11T23:54:28.544169,2024-02-12
3265,3.0,3 years ago,"Went to try the dim sum buffet. The shop is simply decorated. It is a small hotel. Parking for about 20-30 cars. There are only 2 staffs, 1 old person and 1 new person. It seems that it will not be in",2026-02-11T23:54:28.564514,2023-02-12
3265,5.0,3 years ago,"It's actually quite good for those who want to eat Chinese food that's focused on the food, not fancy or formal. …",2026-02-11T23:54:28.584664,2023-02-12
3265,5.0,2 years ago,It's very delicious. Today I ordered Sichuan soup and dim sum. My mother likes the Fan Go Pui Leng and the fried sea bass with fish sauce. It's very big. The shop has parking behind the shop in Soi Ch,2026-02-11T23:54:28.601533,2024-02-12
3265,4.0,3 years ago,The staff provided good service and the food was delicious and served hot.,2026-02-11T23:54:28.618438,2023-02-12
3265,2.0,2 years ago,"The first time I came to eat the dim sum buffet, it was okay, delicious, and passed.
The second time I tried the single-dish meal, the taste was absolutely terrible. …",2026-02-11T23:54:28.633660,2024-02-12
3265,5.0,4 years ago,"Delicious, authentic Hong Kong style shrimp dumplings. Take a bite and find a large shrimp. Salted egg lava buns with a filling that flows into your mouth, full of richness. Fried shrimp cakes are ama",2026-02-11T23:54:28.651844,2022-02-12
3265,5.0,3 years ago,"The food was delicious, especially the fried dishes. I ordered them again and again. The steamed fish with lime sauce was incredibly flavorful and satisfying. The Cho Paeng dessert had a texture that ",2026-02-11T23:54:28.668561,2023-02-12
3265,5.0,2 years ago,"Chinese restaurant near Chaengwattana. Delicious food, reasonable prices. Delicious dim sum. I recommend the Chinese sesame and jujube dessert. Very delicious. Perfect for dessert.",2026-02-11T23:54:28.685843,2024-02-12
3265,5.0,2 years ago,"The Chinese food is very tasty and the price is quite cheap. The atmosphere may be a bit gloomy and old, but the food is worth it. I like the Rad Na and the fried shrimp wrapped in tofu.",2026-02-11T23:54:28.701858,2024-02-12
3265,2.0,a year ago,"I intended to go for dim sum.
When I arrived, the staff informed me that dim sum was currently unavailable.
They had a sukiyaki buffet. …",2026-02-11T23:54:28.747159,2025-02-11
3265,2.0,a year ago,"Long wait, small portions, tasty enough.
I ordered four items through the app and it took 1 hour and 20 minutes to arrive (it's less than 5 km away). The rider complained loudly, and there was no line",2026-02-11T23:54:28.765268,2025-02-11
3265,2.0,2 years ago,"I put up a sign advertising Isan food. I ordered Thai papaya salad and grilled pork neck. They only gave me long beans as a side dish. When I asked the staff, they told me the chef was a Chinese chef.",2026-02-11T23:54:28.783704,2024-02-12
3265,5.0,3 years ago,"I went at 7:00 PM. Dim sum is usually closed, but the staff and chef were very kind and stayed to cook for me. The dim sum was delicious. I really liked the rolled noodles.",2026-02-11T23:54:28.805979,2023-02-12
3265,5.0,3 years ago,"The food was delicious, the dim sum tasted great, and the dishes arrived piping hot, freshly made and not cold.
And I must say, the staff provided excellent service.",2026-02-11T23:54:28.827912,2023-02-12
3265,5.0,3 years ago,"The ""dim sum buffet"" was amazing! Great value, delicious, and a wide variety of dishes. The taste is just like authentic Hong Kong! 🤩 …",2026-02-11T23:54:28.844416,2023-02-12
3265,5.0,2 years ago,"The taste was great, delicious and not expensive. The food was a little slow to arrive. I'll definitely go back again if I have the chance.",2026-02-11T23:54:28.863682,2024-02-12
3265,4.0,a year ago,"The food was delicious and the prices were reasonable, but the wait was quite long (lunchtime).",2026-02-11T23:54:28.880162,2025-02-11
3265,4.0,3 years ago,"Forgot to take photos. Easy parking. Most dishes are good, except fried rice, fried taro, and shrimp dumplings are very good.",2026-02-11T23:54:28.895881,2023-02-12
3265,5.0,3 years ago,"The dim sum was delicious, especially the fried shrimp dumplings.
I'll definitely have to order them next time.",2026-02-11T23:54:28.914377,2023-02-12
3265,5.0,3 years ago,"The food is delicious, the dim sum is very good, the employees provide very good service, the restaurant is clean.",2026-02-11T23:54:28.932543,2023-02-12
3266,5.0,9 months ago,"อาหารอร่อย พนักงานบริการดี I love อูด้ง!!! They have separate area with ac and without ac which i choose ac bcuz the weather here. However, in ac the grilled pork cannot be grilled inside, thus the re",2026-02-11T23:54:41.671574,2025-05-17
3266,5.0,a year ago,"Atmosphere is very nice. The staff is attentive and kind, always ready to serve. The pork wash fresh and clean, you cook it  yourself but it’s done fast and it’s part of the experience. The side dishe",2026-02-11T23:54:41.692236,2025-02-11
3266,5.0,a year ago,"Very good food, I really liked the chicken and the meat. All you can eat veggies. Top service and you can park at the road. For this price ist unbeatable.
We had a pork dish the good rice and the chic",2026-02-11T23:54:41.709278,2025-02-11
3266,5.0,Edited 11 months ago,"Geon-bae (건배) ปิ้งย่าง เกาหลี offers an authentic Korean barbecue experience with a cozy and inviting atmosphere 🥩🔥. The restaurant provides a variety of fresh meats, including beef, pork, and chicken",2026-02-11T23:54:41.726686,2025-03-18
3266,3.0,3 years ago,"nice environment but the taste of good need to improve, some too salty, some too oily, some tasteless  😅 …",2026-02-11T23:54:41.745450,2023-02-12
3266,3.0,3 years ago,"The owner is Thai, so it's not perfect Korean food.  Food taste a bit lacking",2026-02-11T23:54:41.766333,2023-02-12
3266,5.0,2 years ago,It is a reasonable price. Delicious and very kind of service mind.,2026-02-11T23:54:41.790283,2024-02-12
3266,5.0,3 years ago,Nice Korean food with simple atmosphere.,2026-02-11T23:54:41.809168,2023-02-12
3266,5.0,2 years ago,The best one !!!,2026-02-11T23:54:41.828654,2024-02-12
3266,5.0,3 years ago,So nice,2026-02-11T23:54:41.845595,2023-02-12
3266,4.0,a year ago,Not bad actually,2026-02-11T23:54:41.865285,2025-02-11
3266,5.0,3 years ago,Good feeling and good taste,2026-02-11T23:54:41.883865,2023-02-12
3266,5.0,8 months ago,"The food was so delicious! We ordered three dishes:
- 1 set of grilled pork with sesame leaves, which was amazing. The side dishes were unlimited, which I loved. The kimchi had just the right amount o",2026-02-11T23:54:41.906789,2025-06-16
3266,3.0,9 months ago,"There's an air-conditioned section and an outdoor section. The atmosphere is nice. The food came quickly, but some items were missing 🥲. The staff member couldn't remember my order. At least they shou",2026-02-11T23:54:41.925521,2025-05-17
3266,4.0,9 months ago,"It's excellent, but it's not a buffet, so it might be over budget. Water comes in small bottles, but it would be even better if there was a large bottle of Coke. It's delicious 👍🏻 …",2026-02-11T23:54:41.944644,2025-05-17
3266,3.0,2 years ago,"The taste is not very good. The fried food is a bit hard. The pickled salmon is not very tasty. The quality is not very good when compared to the price. There is a small menu, small tables. The staff ",2026-02-11T23:54:41.963666,2024-02-12
3266,5.0,2 years ago,This is a Korean restaurant where everything I ordered was delicious. Nothing was not delicious at all. I really like it. It was so delicious that light came out of my mouth. The staff provided excell,2026-02-11T23:54:41.985886,2024-02-12
3266,5.0,a year ago,"I've eaten at this restaurant many times. Overall, the food is delicious, the prices are reasonable, the staff provides excellent service, and they even have authentic kimchi!😆 …",2026-02-11T23:54:42.005896,2025-02-11
