restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,searchString,gmaps_reviews_scraped,gmaps_avg_rating_scraped,playCount,diggCount,shareCount,tiktok_post_count,master_index,raw_engagement,log_engagement,momentum_score,reliability,quality_score,stability_score,final_priority_score,validation_status
5742,,ครัวพระโขนง,Bangkok,655289750,ครัวพระโขนง Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5744,Na-nang restaurant,ร้านอาหาร ร้านน่านั่ง ศรีด่าน 22,Samut Prakan,965926453,Na-nang restaurant Samut Prakan Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5745,,แมนดาริน โรสต์ ดั๊ก,Bangkok,851218228,แมนดาริน โรสต์ ดั๊ก Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5746,,ล้าน ตำ หลวงพระบาง,Bangkok,819859222,ล้าน ตำ หลวงพระบาง Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5747,,"BANG at The StandardX, Bangkok Phra Arthit",Bangkok,21274500,"BANG at The StandardX, Bangkok Phra Arthit Bangkok Bangkok",0.0,0.0,0.0,0.0,0.0,0.0,2650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5748,LoLo Bar Grill,โลโล บาร์ กริลล์,Ramkhamhaeng,25401523,LoLo Bar Grill Ramkhamhaeng Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5749,Baan Glom Gig ,บ้านกลมกิ๊ก,Nana,812478680,Baan Glom Gig  Nana Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5750,,แซนซิบาร์,Bangkok,844536999,แซนซิบาร์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5751,Golden Peony At Conrad Singapore Marina Bay,Golden Peony At Conrad Singapore Marina Bay,Marina Bay,64327482,Golden Peony At Conrad Singapore Marina Bay Marina Bay Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5752,Lobby Lounge & The Terrace At Conrad Singapore Marina Bay,Lobby Lounge & The Terrace At Conrad Singapore Marina Bay,Marina Bay,64327483,Lobby Lounge & The Terrace At Conrad Singapore Marina Bay Marina Bay Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5753,AYAME Restaurant,ร้านอายาเมะ,Nana,844536999,AYAME Restaurant Nana Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
6922,Chinda Hotpot Rangsit Khlong 3,,Rangsit,,Chinda Hotpot Rangsit Khlong 3 Rangsit Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5756,Wagyu Kurabu Premium Yakiniku ,วากิว คุระบุ พรีเมียม ยากินิคุ,Pratunaam,632157355,Wagyu Kurabu Premium Yakiniku  Pratunaam Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5757,,Durian Paradise Buffet at Phenix Pratunam,Bangkok,22501555,Durian Paradise Buffet at Phenix Pratunam Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5758,Kapi (Surat Thani),กะปิ (สุราษฎร์ธานี),Bangkok,990234789,Kapi (Surat Thani) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
742,,ฮองมิน ฟิวเจอร์พาร์ครังสิต,Bangkok,29586273,ฮองมิน ฟิวเจอร์พาร์ครังสิต Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5760,Yao Restaurant Bangkok Marriott Hotel The Surawongse,เย่า เรสเตอรองท์ แบงค็อก แมริออท สุรวงศ์,Silom,20885666,Yao Restaurant Bangkok Marriott Hotel The Surawongse Silom Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
743,,ฮองมิน แฟชั่นไอส์แลนด์,Bangkok,29475270,ฮองมิน แฟชั่นไอส์แลนด์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5762, Sand Box Beachfront Bar & Eatery Phuket,แซนด์บ็อกซ์ บีชฟร้อนท์ บาร์ แอนด์ อีทเทอรี่ ภูเก็ต,Bangkok,76363999, Sand Box Beachfront Bar & Eatery Phuket Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5763,Dragster Caffe,แดร็กสเตอร์ คัฟเฟ่,Bangkok,803321461,Dragster Caffe Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5764,Kissuisen At Bangkok Marriott Hotel The Surawongse,คิสซึอิเซน แอท แบงค็อก แมริออท โฮเทล เดอะ สุรวงศ์,Bangkok,20885666,Kissuisen At Bangkok Marriott Hotel The Surawongse Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5766,TOT.ladphrao,ท็อท ลาดพร้าว,Bangkok,839296599,TOT.ladphrao Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5767,Akase Shabu ,อากาเสะ ชาบู,Bangkok,929798798,Akase Shabu  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5768,Suparos Thai - Italian Restaurant,ร้านอาหาร ศุภรส ไทย - อิตาเลียน,Bangkok,642463591,Suparos Thai - Italian Restaurant Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5771,Royal Princess Cruise ,รอยัล ปริ๊นเซส ครูซ,Bangkok,994188889,Royal Princess Cruise  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5772,Love Me Cafe and Bar,เลิฟ มี คาเฟ่ & บาร์,Bangkok,611155669,Love Me Cafe and Bar Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5791,,Tipsy Cow (Steakhouse) at W Bangkok Hotel,Bangkok,23444210,Tipsy Cow (Steakhouse) at W Bangkok Hotel Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5793,Kichi Omakase ,เคอิชิ โอมากาเสะ,Bangkok,899199436,Kichi Omakase  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5794,Longpao Dimsum Hong Kong Market Place Theprak,หลงเปา ติ่มซำ ฮ่องกง สาขา มาร์เก็ตเพลส เทพรักษ์,Watcharapol,956956445,Longpao Dimsum Hong Kong Market Place Theprak Watcharapol Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5795,Sakon Thai At E!Hub Downtown East,Sakon Thai At E!Hub Downtown East,Bangkok,89099950,Sakon Thai At E!Hub Downtown East Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5797,Sakon Thai Village At Tiong Bahru Plaza,Sakon Thai Village At Tiong Bahru Plaza,Bangkok,89099940,Sakon Thai Village At Tiong Bahru Plaza Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5798,Sakon Thai At Northpoint City,Sakon Thai At Northpoint City,Bangkok,89099950,Sakon Thai At Northpoint City Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5799,Fairy Garden BKK,แฟรี่การ์เด้น,Thonglor,616652428,Fairy Garden BKK Thonglor Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5800,Homie Bar & Restaurant,โฮมมี่ บาร์ แอนด์ เรสเตอรองท์,Silom,902127310,Homie Bar & Restaurant Silom Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5801,Lingchen Cafe & Bistro (Trang),หลิงเฉิน คาเฟ่ แอนด์ บริสโทร ตรัง,Bangkok,661654453,Lingchen Cafe & Bistro (Trang) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5802,Bistro M - Marriott Sukhumvit 50,บิสโต เอ็ม แมริออท สุขุมวิท 50,Phra Khanong,20988059,Bistro M - Marriott Sukhumvit 50 Phra Khanong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5809,Bistro M - Marriott Sukhumvit 101,บิสโต เอ็ม แมริออท สุขุมวิท 101,Bangkok,20882556,Bistro M - Marriott Sukhumvit 101 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5810,SOE Coffee & Bistro at The Kiri Pool Villa Resort (Phuket),SOE Coffee & Bistro at The Kiri Pool Villa Resort (Phuket),Bangkok,811595779,SOE Coffee & Bistro at The Kiri Pool Villa Resort (Phuket) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5811,Lion's Tale (Trang),ไลออนส์ เทล ตรัง,Bangkok,641649263,Lion's Tale (Trang) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5812,Tachinomiya Japanese Izakaya & Bar,Tachinomiya Japanese Izakaya & Bar,Bangkok,87185388,Tachinomiya Japanese Izakaya & Bar Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5813,Grand Konak Turkish and Lebanese Restaurant,Grand Konak Turkish and Lebanese Restaurant,Bangkok,82089123,Grand Konak Turkish and Lebanese Restaurant Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5814,Madame Liu,มาดามหลิว อาหารไทย ญี่ปุ่น อิตาเลี่ยน,Bangkok,912151120,Madame Liu Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5815,Central Siam Cuisine,Central Siam Cuisine,Bangkok,89525969,Central Siam Cuisine Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5816,,Grill Ninety Nine,Bangkok,97312902,Grill Ninety Nine Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5817,,Moon Thai Kitchen,Bangkok,89167195,Moon Thai Kitchen Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5818,,Chef's Tavern,Bangkok,62244188,Chef's Tavern Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5819,Black Cherry ,Black Cherry,Bangkok,92397929,Black Cherry  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5820,Jules Epicurean French Cuisine,Jules Epicurean French Cuisine,Clarke Quay,87512360,Jules Epicurean French Cuisine Clarke Quay Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5821,TANOKE,TANOKE,Bangkok,91063378,TANOKE Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5822,Feed the beast ,ฟีด เดอะ บีสท์,Rama 9,814138748,Feed the beast  Rama 9 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
744,,ฮองมิน เซ็นทรัลปิ่นเกล้า,Bangkok,28849688,ฮองมิน เซ็นทรัลปิ่นเกล้า Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5824,Krua Khun Ein Ratchada 32,ครัวคุณอิ้น สาขารัชดา 32,Ratchada,20448584,Krua Khun Ein Ratchada 32 Ratchada Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5825,Three Amigos Mexican and Indian Cuisine,Three Amigos Mexican and Indian Cuisine,Clarke Quay,82089123,Three Amigos Mexican and Indian Cuisine Clarke Quay Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5826,Coriander Leaf @ Craig,Coriander Leaf @ Craig,Bangkok,96180142,Coriander Leaf @ Craig Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5827,Coriander Leaf @ Singapore Polo Club,Coriander Leaf @ Singapore Polo Club,Bangkok,97731207,Coriander Leaf @ Singapore Polo Club Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5828,Purple Laurel 紫桂轩,เพอเพิล ลอเรล 紫桂轩,Bangkok,966681616,Purple Laurel 紫桂轩 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5829,THE LOBBY at InterContinental Bangkok Sukhumvit,เดอะ ล็อบบี้ โรงแรมอินเตอร์คอนติเนนตัล กรุงเทพฯ สุขุมวิท,Bangkok,27605999,THE LOBBY at InterContinental Bangkok Sukhumvit Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5830,Yumcha Teahouse Empire Tower,หยัมฉา ทีเฮาส์ เอ็มไพร์ ทาวเวอร์,Sathon,886144465,Yumcha Teahouse Empire Tower Sathon Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5831,,ฟาร์มสบาย,Bangkok,96349799,ฟาร์มสบาย Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5832,,เดอวีว่า,Bangkok,6.61E+11,เดอวีว่า Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5833,Bottle Rockets,บอทเทิล ร็อคเก็ต,Silom,918084338,Bottle Rockets Silom Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5834,Shabu Puko Sri Racha (Chonburi),ชาบู ปุ๊โกะ สาขา ศรีราชา (ชลบุรี),Bangkok,959424545,Shabu Puko Sri Racha (Chonburi) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5835,Shabu Puko Muang Mai (Chonburi),ชาบู ปุ๊โกะ สาขาเมืองใหม่ (ชลบุรี),Bangkok,959424545,Shabu Puko Muang Mai (Chonburi) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5836, IGNIV Bangkok at The St.Regis Bangkok (One Michelin Star),IGNIV Bangkok at The St.Regis Bangkok (One Michelin Star),Bangkok,22077822, IGNIV Bangkok at The St.Regis Bangkok (One Michelin Star) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5837,"DID - Dine in the Dark at Sheraton Grande Sukhumvit, a Luxury Collection Hotel , Bangkok",ไดน์ อิน เดอะ ดาร์ค โรงแรมเชอราตัน แกรนด์ สุขุมวิท,Bangkok,26498358,"DID - Dine in the Dark at Sheraton Grande Sukhumvit, a Luxury Collection Hotel , Bangkok Bangkok Bangkok",0.0,0.0,0.0,0.0,0.0,0.0,2710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5838,Living Table Bangkok,ลิฟวิ่ง เทเบิล บางกอก,Ramkhamhaeng,800817660,Living Table Bangkok Ramkhamhaeng Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
745,,ฮองมิน เมกาบางนา,Bangkok,21051435,ฮองมิน เมกาบางนา Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5840,Bodhi Terrace at Anantara Chiang Mai Resort,โพธิ์ เทอเรซ อนันตรา เชียงใหม่ รีสอร์ท,Bangkok,532533333,Bodhi Terrace at Anantara Chiang Mai Resort Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5841,,บ้านไม้สาย 3,Bangkok,815527822,บ้านไม้สาย 3 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5842,JAO Ping River Cruise at Anantara Chiang Mai Resort,จ้าวปิง ริเวอร์ครูซ อนันตรา เชียงใหม่ รีสอร์ท,Bangkok,53253333,JAO Ping River Cruise at Anantara Chiang Mai Resort Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5843,Chinda Hotpot Nuanchan,สุกี้จินดา สาขานวลจันทร์,Bangkok,829316999,Chinda Hotpot Nuanchan Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5844,Chinda Hotpot The Walk Ratchaphruek,สุกี้จินดา สาขาเดอะวอล์ค ราชพฤกษ์,Ratchaphruek,960163719,Chinda Hotpot The Walk Ratchaphruek Ratchaphruek Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5845,Man Fu Yuan One Bangkok,หม่าน ฟู่ หยวน วัน แบงค็อก,Bangkok,655176190,Man Fu Yuan One Bangkok Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5846,Chinda Hotpot Lad Phrao 122,สุกี้จินดา สาขา ลาดพร้าว 122,Bangkok,907718999,Chinda Hotpot Lad Phrao 122 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5847,,สุกี้จินดาสาขางามวงศ์วาน,Bangkok,826858283,สุกี้จินดาสาขางามวงศ์วาน Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5848,Chinda Hotpot Porto Chino,สุกี้จินดาสาขางาพอร์โต้ชิโน้,Bangkok,962253113,Chinda Hotpot Porto Chino Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5849,Chinda Hotpot Saphan Mai,สุกี้จินดา สาขาสะพานใหม่,Bangkok,996138168,Chinda Hotpot Saphan Mai Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5850,Fernando's Pizza At Trio,Fernando's Pizza At Trio,Bangkok,82288480,Fernando's Pizza At Trio Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5851,Madrinaa Italiano,Madrinaa Italiano,Bangkok,64747342,Madrinaa Italiano Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5852,Fernando's Pizza At Margaret Drive,Fernando's Pizza At Margaret Drive,Bangkok,84288846,Fernando's Pizza At Margaret Drive Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5853,One Prawn & Co,One Prawn & Co,Bangkok,83660130,One Prawn & Co Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5854,,ฮิโรกิ ซูชิ คลอง 2,Bangkok,978417777,ฮิโรกิ ซูชิ คลอง 2 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5855,Copacabana Rooftop diner (Chiang Mai),โคปาคาบาน่า รูฟท็อป ดินเนอร์ (เชียงใหม่),Bangkok,929767033,Copacabana Rooftop diner (Chiang Mai) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5856,,ฮิโรกิ ซูชิ สาขารังสิต,Bangkok,97841777,ฮิโรกิ ซูชิ สาขารังสิต Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5857,Maison de Siri Cafe & Eatery,เมซอง เดอ สิริ คาเฟ่ แอนด์ อีทเทอรี่,Rama 9,652383834,Maison de Siri Cafe & Eatery Rama 9 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5858,Risa Café and Bistro ,ริสา คาเฟ่ แอนด์ บิสโทร,Bangkok,929919949,Risa Café and Bistro  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5859,That 1 Place,That 1 Place,Bugis,96827758,That 1 Place Bugis Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5861,Mavi Turkish Restaurant & Grill,Mavi Turkish Restaurant & Grill,Bugis,96827758,Mavi Turkish Restaurant & Grill Bugis Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5862,Nalan Restaurant City Hall,Nalan Restaurant City Hall,Bangkok,97324289,Nalan Restaurant City Hall Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5863,Nalan Restaurant Little India,Nalan Restaurant Little India,Bangkok,91718282,Nalan Restaurant Little India Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5864,Manam,Manam,Bangkok,98249000,Manam Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5865,,คิลลิ่ง ไทม์,Bangkok,639402735,คิลลิ่ง ไทม์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5866,Sexy Cow Prime Steak,เซ็กซี่คาว ไพร์มสเต็ก แอนด์​ ซีฟู้ด,Bangkok,829244014,Sexy Cow Prime Steak Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5867,,สะพานปลาซีฟู้ด,Bangkok,933624622,สะพานปลาซีฟู้ด Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5868,Sushi Olderchef Serithai,ซูชิโอลเดอร์เชฟ เสรีไทย,Seri Thai,968031453,Sushi Olderchef Serithai Seri Thai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5870,R Italian Kitchen & Smokehouse ,R Italian Kitchen & Smokehouse,Bangkok,88172098,R Italian Kitchen & Smokehouse  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5871,,ริมบา,Bangkok,886240895,ริมบา Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5872,Big House (Farm & Cafe & Restaurant),บิ๊กเฮาส์คาเฟ่,Pathum Thani,910610324,Big House (Farm & Cafe & Restaurant) Pathum Thani Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5873,No more Mondays Café&Bar ,โน มอร์ มันเดย์ คาเฟ่แอนด์บาร์,Bangkok,969416928,No more Mondays Café&Bar  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
746,,ฮองมิน เดอะพาซิโอกาญจนาภิเษก,Bangkok,21113884,ฮองมิน เดอะพาซิโอกาญจนาภิเษก Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
788,,โตไก เจแปนนิสเรสเตอรอง ประสานมิตร,Bangkok,632526770,โตไก เจแปนนิสเรสเตอรอง ประสานมิตร Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
